min,cdn,bitrate,p2p,device,isp,platform,gameid,value,cnt
1581771360,7,4500,1,C1,鹏博士/电信,pc_exe_template,3203,0,6
1581772260,7,2500,0,C3,移动,pc_exe_template,3203,0,6
1581771240,3,500,1,C1,联通,pc_exe_template,3203,0,3
1581771360,5,2500,1,C3,*,pc_exe_template,3203,0,2
1581771660,7,4500,0,C7,鹏博士,pc_exe_template,3203,0,1
1581771720,3,2500,1,C8,联通,pc_exe_template,3203,0,3
1581771960,7,4500,0,C6,移动,pc_exe_template,3203,1,68
1581772260,7,8000,1,C1,广西广电/联通,pc_exe_template,3203,0,1
1581771240,7,8000,1,C8,电信,pc_exe_template,3203,1,50
1581771600,7,500,1,C1,天威视讯/联通,pc_exe_template,3203,0,3
1581772200,5,0,0,C2,鹏博士,pc_exe_template,3203,0,3
1581772260,7,500,0,C1,联通/电信/铁通,pc_exe_template,3203,0,1
1581772380,7,8000,1,C8,浙江华数/联通,pc_exe_template,3203,0,6
1581771480,7,8000,0,C2,电信,pc_exe_template,3203,0,15
1581771780,3,2500,1,C3,东方有线/电信/联通/移动,pc_exe_template,3203,1,1
1581772020,3,8000,0,C2,电信,pc_exe_template,3203,0,6
1581772140,3,2500,0,C1,电信,pc_exe_template,3203,0,13
1581771660,7,2500,0,C8,*,pc_exe_template,3203,0,2
1581771840,5,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,3
1581771900,7,500,0,C3,联通,pc_exe_template,3203,3,3
1581771360,7,4500,1,C5,联通,pc_exe_template,3203,0,3
1581771600,3,8000,1,C1,联通,pc_exe_template,3203,1,16
1581772440,7,500,0,C8,fpt.vn,pc_exe_template,3203,0,1
1581772140,5,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,4
1581771240,3,500,1,C8,联通,pc_exe_template,3203,0,4
1581771240,7,2500,1,C8,浙江华数/联通,pc_exe_template,3203,0,10
1581771240,7,8000,0,C8,联通,pc_exe_template,3203,0,2
1581771360,7,2500,1,C3,twcc.com,pc_exe_template,3203,0,4
1581771480,5,4500,0,C6,移动,pc_exe_template,3203,0,8
1581771480,7,2500,0,C6,联通,pc_exe_template,3203,0,14
1581771780,7,4500,0,C2,广电网,pc_exe_template,3203,0,6
1581772320,5,2500,1,C1,湖北广电,pc_exe_template,3203,0,21
1581772380,5,500,1,C1,移动,pc_exe_template,3203,6,94
1581771480,7,2500,0,C8,移动,pc_exe_template,3203,0,11
1581771900,7,2500,1,C1,电信/联通,pc_exe_template,3203,0,2
1581772020,7,4500,1,C1,广电网/电信,pc_exe_template,3203,0,11
1581772200,7,8000,0,C6,浙江华数/联通,pc_exe_template,3203,0,7
1581772260,5,2500,1,C5,电信,pc_exe_template,3203,0,20
1581771240,7,4500,1,C1,广电网,pc_exe_template,3203,0,19
1581771420,7,2500,1,C5,广电网/电信,pc_exe_template,3203,0,1
1581771840,7,2500,1,C8,hgc.com.hk,pc_exe_template,3203,0,3
1581772020,7,500,1,C1,tm.com.my,pc_exe_template,3203,0,3
1581772080,5,0,0,C1,联通,pc_exe_template,3203,0,15
1581772080,7,500,1,C1,*,pc_exe_template,3203,0,1
1581771360,5,8000,1,C8,电信,pc_exe_template,3203,0,8
1581771420,7,2500,1,C8,广西广电/联通,pc_exe_template,3203,0,2
1581771540,3,2500,1,C5,移动,pc_exe_template,3203,1,10
1581771720,5,4500,0,C1,电信,pc_exe_template,3203,0,3
1581771720,7,8000,0,C6,鹏博士,pc_exe_template,3203,0,4
1581772080,5,2500,0,C1,移动,pc_exe_template,3203,2,28
1581772080,7,8000,1,C3,联通,pc_exe_template,3203,0,12
1581772140,7,0,0,C2,天威视讯/联通,pc_exe_template,3203,0,4
1581771960,5,2500,0,C2,电信,pc_exe_template,3203,2,55
1581772440,5,4500,1,C1,联通,pc_exe_template,3203,0,1
1581772440,7,500,1,C3,移动,pc_exe_template,3203,0,1
1581771960,7,0,0,C2,天威视讯/联通,pc_exe_template,3203,0,4
1581772320,7,8000,1,C5,联通,pc_exe_template,3203,0,12
1581772380,7,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771240,7,500,1,C8,联通,pc_exe_template,3203,0,35
1581771600,7,4500,1,C8,黑龙江广电,pc_exe_template,3203,0,2
1581771780,7,8000,0,C8,联通,pc_exe_template,3203,0,7
1581771900,7,2500,1,C3,twcc.com,pc_exe_template,3203,0,4
1581772020,5,4500,0,C6,移动,pc_exe_template,3203,0,6
1581772020,7,2500,0,C6,联通,pc_exe_template,3203,3,11
1581772380,7,8000,1,C5,移动,pc_exe_template,3203,1,12
1581771540,7,-1,0,C2,移动,pc_exe_template,3203,1,7
1581772380,5,2500,0,C1,电信,pc_exe_template,3203,0,20
1581771960,7,500,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771960,7,500,1,C5,*,pc_exe_template,3203,0,3
1581772320,7,2500,0,C2,广电网/联通,pc_exe_template,3203,0,3
1581771480,7,500,1,C3,广电网/联通,pc_exe_template,3203,2,4
1581771720,5,2500,1,C1,科技网/鹏博士,pc_exe_template,3203,2,3
1581771720,7,4500,0,C1,联通,pc_exe_template,3203,0,9
1581772260,5,500,0,C3,移动,pc_exe_template,3203,0,6
1581771300,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,6
1581771720,5,4500,1,C1,电信,pc_exe_template,3203,4,223
1581771780,7,4500,1,C8,鹏博士,pc_exe_template,3203,1,14
1581771840,5,500,0,C2,电信,pc_exe_template,3203,0,11
1581772080,5,2500,1,C1,移动,pc_exe_template,3203,14,401
1581772380,5,500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581771360,5,4500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581771900,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,25
1581772020,7,500,0,C2,鹏博士,pc_exe_template,3203,0,5
1581772200,5,0,0,C1,移动,pc_exe_template,3203,0,3
1581772440,7,500,0,C2,电信,pc_exe_template,3203,0,3
1581771240,5,2500,0,C3,联通,pc_exe_template,3203,1,97
1581772020,7,8000,1,C1,联通,pc_exe_template,3203,0,71
1581772380,7,2500,1,C5,联通/电信/铁通,pc_exe_template,3203,0,3
1581771240,7,4500,0,C6,湖北广电,pc_exe_template,3203,0,3
1581771300,7,8000,0,C6,广东广电/联通,pc_exe_template,3203,0,2
1581771360,3,8000,1,C3,鹏博士/电信,pc_exe_template,3203,0,7
1581771780,7,500,0,C7,移动,pc_exe_template,3203,0,3
1581772140,7,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581772320,7,4500,1,C1,*,pc_exe_template,3203,0,3
1581771540,5,4500,1,C1,电信,pc_exe_template,3203,5,194
1581771660,5,500,0,C2,电信,pc_exe_template,3203,0,15
1581772260,7,500,1,C3,free.fr,pc_exe_template,3203,0,1
1581771600,3,2500,1,C8,gigalinkhk.com,pc_exe_template,3203,0,3
1581772260,7,4500,1,C1,联通,pc_exe_template,3203,21,574
1581772320,3,2500,0,C2,电信,pc_exe_template,3203,8,66
1581771360,5,4500,0,C3,联通,pc_exe_template,3203,0,3
1581771420,5,500,1,C1,电信/联通,pc_exe_template,3203,0,3
1581771660,7,8000,0,C2,电信,pc_exe_template,3203,0,13
1581772200,3,8000,0,C2,电信,pc_exe_template,3203,0,9
1581771300,7,8000,1,C1,联通,pc_exe_template,3203,3,58
1581771480,7,500,0,C1,湖北广电,pc_exe_template,3203,0,8
1581772020,3,500,0,C1,湖北广电,pc_exe_template,3203,0,3
1581771240,7,4500,0,C6,移动,pc_exe_template,3203,0,64
1581771720,7,2500,0,C7,移动,pc_exe_template,3203,0,3
1581771780,3,4500,0,C6,移动,pc_exe_template,3203,0,5
1581771900,3,4500,0,C7,电信,pc_exe_template,3203,0,3
1581772140,7,500,1,C1,移动,pc_exe_template,3203,15,486
1581771240,3,500,1,C1,移动,pc_exe_template,3203,3,41
1581771420,7,4500,0,C2,移动,pc_exe_template,3203,1,82
1581771720,5,500,1,C8,移动,pc_exe_template,3203,0,2
1581772080,5,2500,0,C5,联通,pc_exe_template,3203,0,1
1581772140,5,4500,0,C6,电信,pc_exe_template,3203,0,6
1581771300,3,8000,1,C5,电信,pc_exe_template,3203,0,10
1581771300,5,500,1,C1,电信,pc_exe_template,3203,1,39
1581771540,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771900,7,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581772200,7,4500,0,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771420,7,500,0,C1,联通,pc_exe_template,3203,2,13
1581771660,7,2500,1,C3,鹏博士/电信,pc_exe_template,3203,0,1
1581771720,3,8000,1,C3,移动,pc_exe_template,3203,0,3
1581771840,7,500,1,C3,interlink.or.jp,pc_exe_template,3203,0,5
1581771960,3,500,0,C1,联通,pc_exe_template,3203,0,3
1581771240,7,2500,1,C1,smart.com.ph,pc_exe_template,3203,0,1
1581771480,5,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581771840,5,2500,0,C2,移动,pc_exe_template,3203,7,70
1581771900,5,2500,1,C3,电信,pc_exe_template,3203,0,63
1581771960,7,500,0,C5,移动,pc_exe_template,3203,0,1
1581771600,3,2500,1,C1,电信,pc_exe_template,3203,4,104
1581771600,3,8000,1,C5,电信,pc_exe_template,3203,1,9
1581771720,5,2500,1,C3,湖南有线/联通,pc_exe_template,3203,0,3
1581771840,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581772200,7,2500,1,C1,浙江华数/联通,pc_exe_template,3203,1,27
1581772200,7,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581772380,7,4500,0,C2,联通,pc_exe_template,3203,0,27
1581771240,3,4500,1,C8,广电网,pc_exe_template,3203,0,3
1581771480,5,4500,1,C1,湖北广电,pc_exe_template,3203,0,4
1581771540,5,8000,1,C5,联通,pc_exe_template,3203,0,3
1581771540,7,4500,0,C6,铁通,pc_exe_template,3203,0,2
1581771540,7,500,1,C1,联通,pc_exe_template,3203,6,134
1581771720,7,2500,0,C6,湖南有线/联通,pc_exe_template,3203,0,3
1581772020,5,4500,1,C8,移动,pc_exe_template,3203,0,6
1581772200,5,2500,1,C3,*,pc_exe_template,3203,0,1
1581772320,7,2500,1,C3,smartone.com,pc_exe_template,3203,0,2
1581771360,7,4500,1,C1,广东广电/联通,pc_exe_template,3203,0,1
1581771600,7,2500,0,C2,移动/铁通,pc_exe_template,3203,0,3
1581772380,7,2500,0,C3,湖北广电,pc_exe_template,3203,0,3
1581772380,7,2500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,6
1581771240,5,4500,0,C6,移动,pc_exe_template,3203,0,8
1581771240,7,2500,0,C6,联通,pc_exe_template,3203,2,12
1581771600,7,8000,1,C5,移动,pc_exe_template,3203,0,5
1581772080,7,2500,1,C5,鹏博士/电信,pc_exe_template,3203,0,3
1581772140,3,2500,1,C1,移动,pc_exe_template,3203,9,178
1581772140,3,8000,1,C5,移动,pc_exe_template,3203,1,6
1581772140,5,2500,1,C3,tpg.com.au,pc_exe_template,3203,0,1
1581772200,5,8000,1,C6,电信,pc_exe_template,3203,0,1
1581772200,7,4500,1,C1,spirit.com.au,pc_exe_template,3203,1,3
1581772260,5,4500,1,C8,电信,pc_exe_template,3203,0,7
1581771600,5,4500,1,C1,电信,pc_exe_template,3203,7,215
1581771660,7,4500,1,C8,鹏博士,pc_exe_template,3203,0,15
1581771960,5,2500,1,C1,移动,pc_exe_template,3203,16,383
1581771960,5,8000,1,C5,移动,pc_exe_template,3203,0,6
1581772020,7,8000,1,C6,电信,pc_exe_template,3203,0,6
1581772080,7,4500,1,C8,电信,pc_exe_template,3203,0,358
1581772200,3,4500,1,C8,鹏博士,pc_exe_template,3203,0,5
1581772440,7,2500,1,C8,移动,pc_exe_template,3203,0,2
1581771480,7,0,0,C2,珠江宽频/联通,pc_exe_template,3203,0,3
1581771660,7,0,0,C1,联通,pc_exe_template,3203,0,3
1581772260,7,500,0,C2,移动,pc_exe_template,3203,2,138
1581772320,5,2500,1,C3,电信,pc_exe_template,3203,3,67
1581771360,7,0,1,C5,移动,pc_exe_template,3203,0,3
1581771540,3,500,1,C3,联通,pc_exe_template,3203,0,4
1581771540,7,2500,1,C3,浙江华数/联通,pc_exe_template,3203,1,5
1581772080,3,4500,1,C1,湖南有线/联通,pc_exe_template,3203,0,2
1581771540,5,4500,0,C1,移动,pc_exe_template,3203,0,7
1581771540,7,2500,0,C1,联通,pc_exe_template,3203,7,64
1581771660,5,500,1,C1,yes.my,pc_exe_template,3203,0,3
1581771720,5,500,0,C3,电信,pc_exe_template,3203,0,3
1581771780,7,8000,1,C3,鹏博士/联通/移动,pc_exe_template,3203,0,3
1581772020,7,0,0,C2,移动,pc_exe_template,3203,5,192
1581772080,5,8000,1,C1,鹏博士,pc_exe_template,3203,0,3
1581772080,7,8000,0,C7,电信,pc_exe_template,3203,0,3
1581771240,5,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771240,7,500,1,C3,sktelecom.com,pc_exe_template,3203,0,1
1581771540,7,4500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581771660,5,4500,1,C8,移动,pc_exe_template,3203,0,7
1581771660,7,2500,1,C8,联通,pc_exe_template,3203,0,40
1581772200,3,2500,1,C8,联通,pc_exe_template,3203,0,5
1581771600,3,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771780,7,4500,0,C2,鹏博士,pc_exe_template,3203,0,1
1581772020,3,500,1,C1,电信,pc_exe_template,3203,0,43
1581772200,7,4500,0,C2,电信,pc_exe_template,3203,2,54
1581772320,3,2500,0,C6,陕西广电/联通/电信,pc_exe_template,3203,0,2
1581771960,7,2500,1,C1,广电网/联通,pc_exe_template,3203,0,9
1581772020,7,8000,1,C1,*,pc_exe_template,3203,0,2
1581772380,5,4500,0,C1,电信,pc_exe_template,3203,2,3
1581772380,7,8000,0,C6,鹏博士,pc_exe_template,3203,0,9
1581771240,7,500,0,C2,鹏博士,pc_exe_template,3203,0,3
1581771420,5,0,0,C1,移动,pc_exe_template,3203,0,3
1581771660,7,500,0,C2,电信,pc_exe_template,3203,12,140
1581771840,7,2500,1,C1,电信/联通/移动/教育网,pc_exe_template,3203,1,6
1581772200,3,500,0,C2,电信,pc_exe_template,3203,3,23
1581772200,7,500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,5
1581771360,7,500,1,C5,移动,pc_exe_template,3203,1,6
1581771420,5,8000,1,C8,cloudinnovation.org,pc_exe_template,3203,0,3
1581771540,7,4500,0,C1,电信,pc_exe_template,3203,6,54
1581771660,5,2500,1,C1,广电网/联通,pc_exe_template,3203,0,3
1581771900,7,2500,0,C1,移动,pc_exe_template,3203,0,7
1581772080,3,4500,0,C1,电信,pc_exe_template,3203,0,3
1581772200,7,4500,1,C8,移动/铁通,pc_exe_template,3203,0,1
1581771540,5,4500,1,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581771540,5,8000,0,C3,联通,pc_exe_template,3203,0,3
1581771720,7,2500,0,C2,鹏博士,pc_exe_template,3203,3,6
1581772140,7,2500,0,C2,电信,pc_exe_template,3203,16,155
1581772260,7,2500,0,C5,电信,pc_exe_template,3203,0,3
1581771240,7,8000,1,C6,移动,pc_exe_template,3203,0,9
1581771300,7,4500,1,C8,移动,pc_exe_template,3203,1,165
1581771360,3,2500,1,C1,联通,pc_exe_template,3203,6,65
1581771480,7,2500,1,C3,*,pc_exe_template,3203,0,1
1581771660,5,4500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581771840,3,4500,1,C8,移动,pc_exe_template,3203,2,19
1581772200,5,2500,1,C1,广电网,pc_exe_template,3203,0,10
1581772200,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,12
1581771240,5,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,5
1581771720,7,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,3
1581771780,5,4500,0,C3,移动,pc_exe_template,3203,0,1
1581772080,3,-1,0,C2,电信,pc_exe_template,3203,0,1
1581772320,3,2500,0,C3,联通,pc_exe_template,3203,0,10
1581771540,5,2500,1,C3,移动,pc_exe_template,3203,3,64
1581771540,7,500,1,C8,fpt.vn,pc_exe_template,3203,0,1
1581771660,5,500,0,C2,联通,pc_exe_template,3203,0,6
1581771240,3,2500,0,C1,联通,pc_exe_template,3203,1,11
1581771240,7,8000,0,C7,电信,pc_exe_template,3203,0,3
1581771600,7,2500,0,C6,鹏博士/电信,pc_exe_template,3203,0,3
1581771720,3,0,0,C2,移动,pc_exe_template,3203,1,80
1581771720,7,2500,1,C1,广西广电/联通,pc_exe_template,3203,0,8
1581772140,7,8000,1,C8,电信,pc_exe_template,3203,0,44
1581772320,5,2500,1,C5,移动,pc_exe_template,3203,0,9
1581771300,6,0,0,C2,电信,pc_exe_template,3203,0,1
1581771360,5,2500,0,C2,电信,pc_exe_template,3203,4,45
1581771780,7,2500,1,C3,湖北广电,pc_exe_template,3203,0,2
1581771780,8,2500,0,C2,广电网/电信,pc_exe_template,3203,0,1
1581771840,5,4500,1,C1,联通,pc_exe_template,3203,5,120
1581771840,7,500,1,C3,移动,pc_exe_template,3203,0,94
1581771900,5,2500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,6
1581771960,5,500,0,C2,联通,pc_exe_template,3203,0,3
1581771240,7,2500,1,C3,telecomitalia.it,pc_exe_template,3203,0,1
1581771300,3,2500,1,C8,移动,pc_exe_template,3203,0,5
1581771660,5,4500,1,C3,联通,pc_exe_template,3203,0,28
1581772080,7,2500,1,C1,电信,pc_exe_template,3203,64,2077
1581772080,7,8000,1,C5,电信,pc_exe_template,3203,0,9
1581772200,3,2500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771420,5,2500,0,C3,移动,pc_exe_template,3203,0,4
1581771900,7,0,0,C2,联通,pc_exe_template,3203,1,112
1581772200,7,8000,1,C1,移动,pc_exe_template,3203,0,207
1581772440,7,4500,1,C3,广电网/电信,pc_exe_template,3203,0,2
1581771720,5,500,1,C1,电信/联通,pc_exe_template,3203,0,3
1581771660,5,2500,1,C1,湖北广电,pc_exe_template,3203,0,22
1581771660,7,2500,1,C5,鹏博士/电信,pc_exe_template,3203,0,3
1581771720,3,8000,1,C5,移动,pc_exe_template,3203,0,9
1581771720,5,2500,1,C3,tpg.com.au,pc_exe_template,3203,0,1
1581771840,5,4500,1,C8,电信,pc_exe_template,3203,0,1
1581772080,7,500,0,C5,*,pc_exe_template,3203,0,2
1581771540,5,0,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771660,3,4500,1,C3,联通,pc_exe_template,3203,0,30
1581771660,7,2500,0,C7,电信,pc_exe_template,3203,1,6
1581771660,7,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771780,3,2500,0,C7,鹏博士,pc_exe_template,3203,0,1
1581772080,5,8000,1,C5,电信,pc_exe_template,3203,0,3
1581772140,7,2500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581772320,5,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771240,7,4500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,2
1581771600,7,8000,1,C1,联通,pc_exe_template,3203,2,73
1581771900,7,4500,1,C5,联通,pc_exe_template,3203,0,2
1581771960,7,2500,1,C5,联通/电信/铁通,pc_exe_template,3203,0,1
1581772140,3,8000,1,C1,联通,pc_exe_template,3203,2,20
1581772140,7,2500,0,C2,移动/铁通,pc_exe_template,3203,0,3
1581772200,7,2500,1,C3,广电网/联通,pc_exe_template,3203,0,1
1581771360,7,8000,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771780,7,8000,1,C1,电信,pc_exe_template,3203,8,191
1581771840,5,0,0,C2,移动,pc_exe_template,3203,0,28
1581771360,7,2500,1,C8,移动,pc_exe_template,3203,3,96
1581771420,7,8000,0,C1,移动,pc_exe_template,3203,0,3
1581771540,3,4500,1,C8,电信,pc_exe_template,3203,0,3
1581771900,3,2500,1,C8,移动,pc_exe_template,3203,0,5
1581772200,7,2500,1,C8,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772260,5,4500,1,C3,联通,pc_exe_template,3203,1,38
1581772260,7,2500,1,C1,鹏博士,pc_exe_template,3203,2,51
1581771240,5,2500,1,C5,电信,pc_exe_template,3203,0,12
1581771360,7,2500,0,C1,鹏博士,pc_exe_template,3203,0,3
1581771660,3,500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771780,7,2500,0,C1,bite.lt,pc_exe_template,3203,0,3
1581771780,7,2500,0,C1,电信,pc_exe_template,3203,21,109
1581771840,5,500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771960,5,2500,1,C1,移动/铁通,pc_exe_template,3203,0,5
1581772140,7,8000,1,C3,移动,pc_exe_template,3203,2,15
1581772320,3,2500,0,C1,电信,pc_exe_template,3203,2,15
1581772380,7,500,0,C1,联通,pc_exe_template,3203,0,4
1581771540,3,8000,0,C7,联通,pc_exe_template,3203,0,3
1581771660,7,2500,1,C1,天威视讯/联通,pc_exe_template,3203,0,6
1581771720,5,4500,1,C1,广东广电/联通,pc_exe_template,3203,1,3
1581772020,7,500,1,C3,广电网/联通,pc_exe_template,3203,0,3
1581772200,3,2500,1,C1,天威视讯/联通,pc_exe_template,3203,0,1
1581772200,7,4500,1,C8,广东广电/联通,pc_exe_template,3203,0,2
1581772260,5,2500,1,C1,科技网/鹏博士,pc_exe_template,3203,0,3
1581772260,7,4500,0,C1,联通,pc_exe_template,3203,0,12
1581771300,3,2500,1,C3,电信,pc_exe_template,3203,0,43
1581771420,7,500,0,C6,电信,pc_exe_template,3203,0,7
1581771780,6,2500,1,C5,移动,pc_exe_template,3203,0,1
1581771900,7,2500,1,C3,浙江华数/联通,pc_exe_template,3203,0,10
1581771540,7,2500,0,C6,鹏博士/电信,pc_exe_template,3203,0,3
1581771720,3,8000,0,C7,电信,pc_exe_template,3203,0,12
1581772260,5,2500,1,C5,移动,pc_exe_template,3203,0,7
1581772440,7,4500,0,C1,电信,pc_exe_template,3203,0,1
1581771240,7,2500,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581771660,3,8000,0,C2,联通,pc_exe_template,3203,0,1
1581771780,5,500,0,C1,联通,pc_exe_template,3203,1,91
1581772200,3,8000,0,C6,移动,pc_exe_template,3203,0,6
1581772260,3,4500,0,C8,移动,pc_exe_template,3203,0,2
1581772380,7,2500,1,C1,m1.com.sg,pc_exe_template,3203,0,1
1581772380,7,2500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771480,3,2500,1,C8,黑龙江广电,pc_exe_template,3203,0,3
1581771900,3,8000,1,C5,电信,pc_exe_template,3203,0,9
1581771900,5,500,1,C1,电信,pc_exe_template,3203,0,50
1581772140,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771300,5,4500,1,C1,电信,pc_exe_template,3203,9,142
1581771300,7,4500,1,C3,hgc.com.hk,pc_exe_template,3203,0,1
1581771360,7,4500,1,C8,鹏博士,pc_exe_template,3203,1,13
1581771660,5,2500,1,C1,移动,pc_exe_template,3203,14,418
1581771720,7,8000,1,C6,电信,pc_exe_template,3203,0,3
1581771780,7,4500,1,C8,电信,pc_exe_template,3203,0,405
1581771360,7,500,1,C3,电信,pc_exe_template,3203,2,53
1581771360,7,8000,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581771420,3,4500,1,C8,广电网,pc_exe_template,3203,0,3
1581771480,3,500,1,C3,鹏博士,pc_exe_template,3203,0,1
1581771720,3,4500,1,C1,移动,pc_exe_template,3203,9,183
1581771720,5,2500,1,C1,联通,pc_exe_template,3203,8,140
1581771780,5,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771780,7,500,1,C3,sktelecom.com,pc_exe_template,3203,1,3
1581771900,3,500,1,C3,电信,pc_exe_template,3203,0,9
1581771900,7,8000,0,C3,电信,pc_exe_template,3203,0,3
1581772200,5,4500,1,C8,移动,pc_exe_template,3203,0,3
1581772200,7,2500,1,C8,联通,pc_exe_template,3203,0,33
1581772200,7,500,0,C2,黑龙江广电,pc_exe_template,3203,0,3
1581771240,3,8000,0,C2,移动,pc_exe_template,3203,2,7
1581771300,3,8000,1,C3,电信,pc_exe_template,3203,1,11
1581771360,5,500,0,C1,移动,pc_exe_template,3203,0,19
1581771780,7,2500,0,C8,湖北广电,pc_exe_template,3203,0,3
1581771840,7,500,0,C8,移动,pc_exe_template,3203,0,2
1581771900,7,8000,1,C3,浙江华数/联通,pc_exe_template,3203,0,2
1581772260,7,500,1,C1,电信/联通,pc_exe_template,3203,0,2
1581772380,3,500,0,C8,移动,pc_exe_template,3203,0,2
1581771360,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,6
1581771900,5,500,0,C2,电信,pc_exe_template,3203,0,14
1581772260,7,0,1,C2,电信,pc_exe_template,3203,0,3
1581771300,7,0,0,C1,移动,pc_exe_template,3203,0,9
1581771360,3,2500,1,C8,gigalinkhk.com,pc_exe_template,3203,0,2
1581772080,3,2500,0,C2,电信,pc_exe_template,3203,4,54
1581771420,5,500,0,C2,电信,pc_exe_template,3203,1,9
1581771780,7,0,1,C2,电信,pc_exe_template,3203,0,3
1581771900,3,4500,1,C1,联通,pc_exe_template,3203,3,74
1581771900,7,0,1,C5,电信,pc_exe_template,3203,0,2
